Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, 线缆伪装板 - 传送门框架右边
appliedenergistics2:facade:0, 线缆伪装板 - 传送门框架左边
appliedenergistics2:facade:0, 线缆伪装板 - 左侧传送门框架底部
appliedenergistics2:facade:0, 线缆伪装板 - 传送门框架底部
appliedenergistics2:facade:0, 线缆伪装板 - 右侧传送门框架底部
appliedenergistics2:facade:0, 线缆伪装板 - 能量屏障
appliedenergistics2:facade:0, 线缆伪装板 - Lyestone
appliedenergistics2:facade:0, 线缆伪装板 - Mist Bridge
appliedenergistics2:facade:0, 线缆伪装板 - Shadow Walker
appliedenergistics2:facade:0, 线缆伪装板 - Ashenstone Brick
appliedenergistics2:facade:0, 线缆伪装板 - Ashenstone
appliedenergistics2:facade:0, 线缆伪装板 - 霜网
appliedenergistics2:facade:0, 线缆伪装板 - 葱郁石柱
appliedenergistics2:facade:0, 线缆伪装板 - 恶魔水晶
appliedenergistics2:facade:0, 线缆伪装板 - 阴影水晶
appliedenergistics2:facade:0, 线缆伪装板 - 薄丝网
appliedenergistics2:facade:0, 线缆伪装板 - Ashenstone Tile
appliedenergistics2:facade:0, 线缆伪装板 - 死焰
appliedenergistics2:facade:0, 线缆伪装板 - 翔云
appliedenergistics2:facade:0, 线缆伪装板 - 平滑沙漠石
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹恶魔石
appliedenergistics2:facade:0, 线缆伪装板 - 压缩畸变石台阶
appliedenergistics2:facade:0, 线缆伪装板 - 沙漠石瓷瓦
appliedenergistics2:facade:0, 线缆伪装板 - 平滑葱郁石
appliedenergistics2:facade:0, 线缆伪装板 - 压缩沙漠石台阶
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹沙漠石
appliedenergistics2:facade:0, 线缆伪装板 - 畸变石
appliedenergistics2:facade:0, 线缆伪装板 - 地狱火
appliedenergistics2:facade:0, 线缆伪装板 - Primefire
appliedenergistics2:facade:0, 线缆伪装板 - 压缩阴影石台阶
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹阴影石
appliedenergistics2:facade:0, 线缆伪装板 - 冰火
appliedenergistics2:facade:0, 线缆伪装板 - 毒雾
appliedenergistics2:facade:0, 线缆伪装板 - Double Ashenstone Slab
appliedenergistics2:facade:0, 线缆伪装板 - 影火
appliedenergistics2:facade:0, 线缆伪装板 - 阴影石瓷瓦
appliedenergistics2:facade:0, 线缆伪装板 - 畸变石柱
appliedenergistics2:facade:0, 线缆伪装板 - 葱郁水晶
appliedenergistics2:facade:0, 线缆伪装板 - 沙漠水晶
appliedenergistics2:facade:0, 线缆伪装板 - Chiseled Ashenstone
appliedenergistics2:facade:0, 线缆伪装板 - 畸变水晶
appliedenergistics2:facade:0, 线缆伪装板 - 蜂胶
appliedenergistics2:facade:0, 线缆伪装板 - 炽焰
appliedenergistics2:facade:0, 线缆伪装板 - 恶魔石柱
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹葱郁石
appliedenergistics2:facade:0, 线缆伪装板 - Ashenstone Pillar
appliedenergistics2:facade:0, 线缆伪装板 - 畸变灵魂立方
appliedenergistics2:facade:0, 线缆伪装板 - 恶魔灵魂立方
appliedenergistics2:facade:0, 线缆伪装板 - 畸变石砖块
appliedenergistics2:facade:0, 线缆伪装板 - 平滑畸变石
appliedenergistics2:facade:0, 线缆伪装板 - 阴影灵魂立方
appliedenergistics2:facade:0, 线缆伪装板 - 霜云
appliedenergistics2:facade:0, 线缆伪装板 - 沙漠石
appliedenergistics2:facade:0, 线缆伪装板 - 阴影石
appliedenergistics2:facade:0, 线缆伪装板 - 平滑阴影石
appliedenergistics2:facade:0, 线缆伪装板 - Ashen Crystal
appliedenergistics2:facade:0, 线缆伪装板 - 阴影石砖块
appliedenergistics2:facade:0, 线缆伪装板 - 葱郁石瓷瓦
appliedenergistics2:facade:0, 线缆伪装板 - 葱郁石
appliedenergistics2:facade:0, 线缆伪装板 - 沙漠石柱
appliedenergistics2:facade:0, 线缆伪装板 - 阴影石柱
appliedenergistics2:facade:0, 线缆伪装板 - 葱郁石砖块
appliedenergistics2:facade:0, 线缆伪装板 - 压缩葱郁石台阶
appliedenergistics2:facade:0, 线缆伪装板 - 恶魔石瓷瓦
appliedenergistics2:facade:0, 线缆伪装板 - 沙漠石砖块
appliedenergistics2:facade:0, 线缆伪装板 - 压缩恶魔石台阶
appliedenergistics2:facade:0, 线缆伪装板 - 霜火
appliedenergistics2:facade:0, 线缆伪装板 - 畸变石瓷瓦
appliedenergistics2:facade:0, 线缆伪装板 - 恶魔石砖块
appliedenergistics2:facade:0, 线缆伪装板 - 蜂蜡
appliedenergistics2:facade:0, 线缆伪装板 - 平滑恶魔石
appliedenergistics2:facade:0, 线缆伪装板 - 恶魔石
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹畸变石
appliedenergistics2:facade:0, 线缆伪装板 - Polished Ashenstone
appliedenergistics2:facade:0, 线缆伪装板 - 水晶石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 星辉矿石
appliedenergistics2:facade:0, 线缆伪装板 - 海蓝宝石砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 大理石
appliedenergistics2:facade:0, 线缆伪装板 - 大理石砖
appliedenergistics2:facade:0, 线缆伪装板 - 大理石柱
appliedenergistics2:facade:0, 线缆伪装板 - 大理石横梁
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹大理石
appliedenergistics2:facade:0, 线缆伪装板 - 凹面大理石
appliedenergistics2:facade:0, 线缆伪装板 - 精致大理石柱
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石砖
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石柱
appliedenergistics2:facade:0, 线缆伪装板 - 熏黑大理石横梁
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 凹面熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 精致熏黑大理石
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木板
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木柱
appliedenergistics2:facade:0, 线缆伪装板 - 聚星木横梁
appliedenergistics2:facade:0, 线缆伪装板 - 凹面聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 刻纹聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 抛光聚星木
appliedenergistics2:facade:0, 线缆伪装板 - 纳耳狂曼喷口
appliedenergistics2:facade:0, 线缆伪装板 - 费萨利德喷口
appliedenergistics2:facade:0, 线缆伪装板 - 暗石
appliedenergistics2:facade:0, 线缆伪装板 - §9深渊石
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧石
appliedenergistics2:facade:0, 线缆伪装板 - 渊素石
appliedenergistics2:facade:0, 线缆伪装板 - 珊瑚石
appliedenergistics2:facade:0, 线缆伪装板 - §b伊塞斯石
appliedenergistics2:facade:0, 线缆伪装板 - 奥穆索之石
appliedenergistics2:facade:0, 线缆伪装板 - 巨石块
appliedenergistics2:facade:0, 线缆伪装板 - 黑暗圆石
appliedenergistics2:facade:0, 线缆伪装板 - 深渊圆石
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧圆石
appliedenergistics2:facade:0, 线缆伪装板 - 渊素圆石
appliedenergistics2:facade:0, 线缆伪装板 - 珊瑚圆石
appliedenergistics2:facade:0, 线缆伪装板 - 黑暗石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制黑暗石砖
appliedenergistics2:facade:0, 线缆伪装板 - 裂纹黑暗石砖
appliedenergistics2:facade:0, 线缆伪装板 - 发光黑暗石砖
appliedenergistics2:facade:0, 线缆伪装板 - 黑暗石砖台阶
appliedenergistics2:facade:0, 线缆伪装板 - 黑暗圆石台阶
appliedenergistics2:facade:0, 线缆伪装板 - 黑暗之地橡树树叶
appliedenergistics2:facade:0, 线缆伪装板 - 黑暗之地橡木
appliedenergistics2:facade:0, 线缆伪装板 - 黑暗之地橡木
appliedenergistics2:facade:0, 线缆伪装板 - §9深渊石砖
appliedenergistics2:facade:0, 线缆伪装板 - §9錾制深渊石砖
appliedenergistics2:facade:0, 线缆伪装板 - §9裂纹深渊石砖
appliedenergistics2:facade:0, 线缆伪装板 - §9深渊石砖台阶
appliedenergistics2:facade:0, 线缆伪装板 - 珊瑚矿石
appliedenergistics2:facade:0, 线缆伪装板 - 渊素矿石
appliedenergistics2:facade:0, 线缆伪装板 - §3渊素块
appliedenergistics2:facade:0, 线缆伪装板 - §b精炼珊瑚块
appliedenergistics2:facade:0, 线缆伪装板 - §4惧质块
appliedenergistics2:facade:0, 线缆伪装板 - §b伊塞斯块
appliedenergistics2:facade:0, 线缆伪装板 - 蕴含珊瑚的石头
appliedenergistics2:facade:0, 线缆伪装板 - 黑暗石台阶
appliedenergistics2:facade:0, 线缆伪装板 - 黑暗之地橡木木板
appliedenergistics2:facade:0, 线缆伪装板 - 黑暗之地橡木台阶
appliedenergistics2:facade:0, 线缆伪装板 - 深渊珊瑚矿石
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧之地渊素矿石
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧渊素矿石
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制恐惧石砖
appliedenergistics2:facade:0, 线缆伪装板 - 裂纹恐惧石砖
appliedenergistics2:facade:0, 线缆伪装板 - 渊素石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制渊素石砖
appliedenergistics2:facade:0, 线缆伪装板 - 裂纹渊素石砖
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧之地草方块
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧之地树木
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧之地树叶
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧之地木板
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧石砖台阶
appliedenergistics2:facade:0, 线缆伪装板 - 渊素石砖台阶
appliedenergistics2:facade:0, 线缆伪装板 - 珊瑚砖块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制珊瑚砖块
appliedenergistics2:facade:0, 线缆伪装板 - 裂纹珊瑚砖块
appliedenergistics2:facade:0, 线缆伪装板 - 珊瑚砖台阶
appliedenergistics2:facade:0, 线缆伪装板 - 硝石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 深渊铁矿石
appliedenergistics2:facade:0, 线缆伪装板 - 深渊金矿石
appliedenergistics2:facade:0, 线缆伪装板 - 深渊钻石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 深渊硝石矿石
appliedenergistics2:facade:0, 线缆伪装板 - 深渊锡矿石
appliedenergistics2:facade:0, 线缆伪装板 - 深渊铜矿石
appliedenergistics2:facade:0, 线缆伪装板 - 珠光四射的珊瑚矿石
appliedenergistics2:facade:0, 线缆伪装板 - 液化珊瑚矿石
appliedenergistics2:facade:0, 线缆伪装板 - 固态岩浆
appliedenergistics2:facade:0, 线缆伪装板 - §b伊塞斯砖块
appliedenergistics2:facade:0, 线缆伪装板 - §b錾制伊塞斯砖块
appliedenergistics2:facade:0, 线缆伪装板 - §b裂纹伊塞斯砖块
appliedenergistics2:facade:0, 线缆伪装板 - §b伊塞斯柱
appliedenergistics2:facade:0, 线缆伪装板 - §b伊塞斯砖台阶
appliedenergistics2:facade:0, 线缆伪装板 - §4暗色伊塞斯砖块
appliedenergistics2:facade:0, 线缆伪装板 - §4錾制暗色伊塞斯砖块
appliedenergistics2:facade:0, 线缆伪装板 - §4裂纹暗色伊塞斯砖块
appliedenergistics2:facade:0, 线缆伪装板 - §4暗色伊塞斯柱
appliedenergistics2:facade:0, 线缆伪装板 - §4暗色伊塞斯砖台阶
appliedenergistics2:facade:0, 线缆伪装板 - 深渊沙子
appliedenergistics2:facade:0, 线缆伪装板 - 深渊熔沙
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧之土
appliedenergistics2:facade:0, 线缆伪装板 - 渊素圆石台阶
appliedenergistics2:facade:0, 线缆伪装板 - 恐惧圆石台阶
appliedenergistics2:facade:0, 线缆伪装板 - 渊素圆石台阶
appliedenergistics2:facade:0, 线缆伪装板 - 珊瑚圆石台阶
appliedenergistics2:facade:0, 线缆伪装板 - 钙化石
appliedenergistics2:facade:0, 线缆伪装板 - 被污染的冰
appliedenergistics2:facade:0, 线缆伪装板 - 护甲模板
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:encoded_pattern, 编码样板
appliedenergistics2:paint_ball:0, 染色球 - 白色
appliedenergistics2:paint_ball:1, 染色球 - 橙色
appliedenergistics2:paint_ball:2, 染色球 - 品红色
appliedenergistics2:paint_ball:3, 染色球 - 淡蓝色
appliedenergistics2:paint_ball:4, 染色球 - 黄色
appliedenergistics2:paint_ball:5, 染色球 - 黄绿色
appliedenergistics2:paint_ball:6, 染色球 - 粉红色
appliedenergistics2:paint_ball:7, 染色球 - 灰色
appliedenergistics2:paint_ball:8, 染色球 - 淡灰色
appliedenergistics2:paint_ball:9, 染色球 - 青色
appliedenergistics2:paint_ball:10, 染色球 - 紫色
appliedenergistics2:paint_ball:11, 染色球 - 蓝色
appliedenergistics2:paint_ball:12, 染色球 - 棕色
appliedenergistics2:paint_ball:13, 染色球 - 绿色
appliedenergistics2:paint_ball:14, 染色球 - 红色
appliedenergistics2:paint_ball:15, 染色球 - 黑色
appliedenergistics2:paint_ball:20, 染色球 - 光通 白色
appliedenergistics2:paint_ball:21, 染色球 - 光通 橙色
appliedenergistics2:paint_ball:22, 染色球 - 光通 品红色
appliedenergistics2:paint_ball:23, 染色球 - 光通 淡蓝色
appliedenergistics2:paint_ball:24, 染色球 - 光通 黄色
appliedenergistics2:paint_ball:25, 染色球 - 光通 黄绿色
appliedenergistics2:paint_ball:26, 染色球 - 光通 粉红色
appliedenergistics2:paint_ball:27, 染色球 - 光通 灰色
appliedenergistics2:paint_ball:28, 染色球 - 光通 淡灰色
appliedenergistics2:paint_ball:29, 染色球 - 光通 青色
appliedenergistics2:paint_ball:30, 染色球 - 光通 紫色
appliedenergistics2:paint_ball:31, 染色球 - 光通 蓝色
appliedenergistics2:paint_ball:32, 染色球 - 光通 棕色
appliedenergistics2:paint_ball:33, 染色球 - 光通 绿色
appliedenergistics2:paint_ball:34, 染色球 - 光通 红色
appliedenergistics2:paint_ball:35, 染色球 - 光通 黑色
appliedenergistics2:dummy_fluid_item, item.appliedenergistics2.dummy_fluid_item.name
appliedenergistics2:material:28, 高级卡
appliedenergistics2:material:44, 破坏核心
appliedenergistics2:material:25, 基础卡
appliedenergistics2:material:52, 空白样板
appliedenergistics2:material:23, 运算处理器
appliedenergistics2:material:13, 运算压印模板
appliedenergistics2:material:16, 运算电路板
appliedenergistics2:material:27, 容量卡
appliedenergistics2:material:53, 合成卡
appliedenergistics2:material:29, 模糊卡
appliedenergistics2:material:31, 反相卡
appliedenergistics2:material:26, 红石卡
appliedenergistics2:material:30, 加速卡
appliedenergistics2:material:34, 128³-空间组件
appliedenergistics2:material:37, 16k-ME存储组件
appliedenergistics2:material:33, 16³-空间组件
appliedenergistics2:material:35, 1k-ME存储组件
appliedenergistics2:material:32, 2³-空间组件
appliedenergistics2:material:36, 4k-ME存储组件
appliedenergistics2:material:38, 64k-ME存储组件
appliedenergistics2:material:0, 赛特斯石英水晶
appliedenergistics2:material:1, 充能赛特斯石英水晶
appliedenergistics2:material:2, 赛特斯石英粉
appliedenergistics2:material:39, ME存储外壳
appliedenergistics2:material:46, 末影粉
appliedenergistics2:material:24, 工程处理器
appliedenergistics2:material:14, 工程压印模板
appliedenergistics2:material:17, 工程电路板
appliedenergistics2:material:4, 面粉
appliedenergistics2:material:56, 16k-ME流体存储组件
appliedenergistics2:material:54, 1k-ME流体存储组件
appliedenergistics2:material:55, 4k-ME流体存储组件
appliedenergistics2:material:57, 64k-ME流体存储组件
appliedenergistics2:material:7, 福鲁伊克斯水晶
appliedenergistics2:material:8, 福鲁伊克斯粉
appliedenergistics2:material:9, 福鲁伊克斯珍珠
appliedenergistics2:material:43, 成型核心
appliedenergistics2:material:51, 金粉
appliedenergistics2:material:49, 铁粉
appliedenergistics2:material:22, 逻辑处理器
appliedenergistics2:material:15, 逻辑压印模板
appliedenergistics2:material:18, 逻辑电路板
appliedenergistics2:material:6, 物质球
appliedenergistics2:material:21, 名称压印模板
appliedenergistics2:material:3, 下界石英粉
appliedenergistics2:material:10, 高纯赛特斯石英水晶
appliedenergistics2:material:12, 高纯福鲁伊克斯水晶
appliedenergistics2:material:11, 高纯下界石英水晶
appliedenergistics2:material:48, 量子缠绕态奇点
appliedenergistics2:material:5, 硅
appliedenergistics2:material:19, 硅压印模板
appliedenergistics2:material:20, 硅板
appliedenergistics2:material:47, 奇点
appliedenergistics2:material:45, 陨石粉
appliedenergistics2:material:41, 无线接收器
appliedenergistics2:material:42, 无线信号增幅器
appliedenergistics2:material:40, 木齿轮
appliedenergistics2:part:300, ME破坏面板
appliedenergistics2:part:120, 线缆锚
appliedenergistics2:part:20, ME包层线缆 - 白色
appliedenergistics2:part:21, ME包层线缆 - 橙色
appliedenergistics2:part:22, ME包层线缆 - 品红色
appliedenergistics2:part:23, ME包层线缆 - 淡蓝色
appliedenergistics2:part:24, ME包层线缆 - 黄色
appliedenergistics2:part:25, ME包层线缆 - 黄绿色
appliedenergistics2:part:26, ME包层线缆 - 粉红色
appliedenergistics2:part:27, ME包层线缆 - 灰色
appliedenergistics2:part:28, ME包层线缆 - 淡灰色
appliedenergistics2:part:29, ME包层线缆 - 青色
appliedenergistics2:part:30, ME包层线缆 - 紫色
appliedenergistics2:part:31, ME包层线缆 - 蓝色
appliedenergistics2:part:32, ME包层线缆 - 棕色
